#Name: disassembly
#Label: Disassembly
#Description: Machine instructions composing the program.
9	13	0000092c	ldr r3, [pc, #168]
9	13	00000930	mov r2, #0
9	13	00000934	strb r2, [r3, #2]
9	13	00000938	b 00000948
9	14	00000948	ldr r3, [pc, #152]
9	14	0000094c	ldr r3, [r3, #0]
9	14	00000950	ldr r2, [fp, -#8]
9	14	00000954	cmp r2, r3
9	14	00000958	ble 0000096c
9	15	000008ec	ldr r3, [pc, #232]
9	15	000008f0	mov r2, #0
9	15	000008f4	strb r2, [r3, #1]
9	15	000008f8	b 00000908
9	16	00000908	ldr r3, [pc, #212]
9	16	0000090c	ldr r3, [r3, #0]
9	16	00000910	mov r3, r3, asr #8
9	16	00000914	mov r3, r3, lsl #24
9	16	00000918	mov r3, r3, asr #24
9	16	0000091c	mov r2, r3
9	16	00000920	ldr r3, [fp, -#8]
9	16	00000924	cmp r3, r2
9	16	00000928	ble 0000093c
9	17	000008bc	ldr r3, [pc, #280]
9	17	000008c0	mov r2, #0
9	17	000008c4	strb r2, [r3, #0]
9	17	000008c8	b 000008d8
9	18	000008d8	ldr r3, [pc, #256]
9	18	000008dc	ldr r3, [r3, #0]
9	18	000008e0	ldr r2, [fp, -#8]
9	18	000008e4	cmp r2, r3
9	18	000008e8	ble 000008fc
10	1	00000504	getValue:
10	1	00000504	stmdb sp!, {fp, lr}
10	1	00000508	add fp, sp, #4
10	1	0000050c	sub sp, sp, #8
10	1	00000510	str r0, [fp, -#8]
10	1	00000514	ldr r3, [pc, #40]
10	1	00000518	ldrb r3, [r3, #0]
10	1	0000051c	cmp r3, #0
10	1	00000520	bne 00000530
10	2	00000530	bl 00000414
10	3	00000534	mov r3, r0
10	4	00000524	bl 000004c8
10	5	00000528	mov r3, r0
10	5	0000052c	b 00000538
10	6	00000538	mov r0, r3
10	6	0000053c	sub sp, fp, #4
10	6	00000540	ldmia sp!, {fp, pc}
11	1	00000414	getAccX:
11	1	00000414	str fp, [sp, -#4]!
11	1	00000418	add fp, sp, #0
11	1	0000041c	ldr r3, [pc, #36]
11	1	00000420	ldr r3, [r3, #0]
11	1	00000424	add r2, r3, #1
11	1	00000428	ldr r1, [pc, #24]
11	1	0000042c	str r2, [r1, #0]
11	1	00000430	ldr r2, [pc, #20]
11	1	00000434	ldr r3, [r2, r3, lsl #2]
11	1	00000438	mov r0, r3
11	1	0000043c	add sp, fp, #0
11	1	00000440	ldr fp, [sp], #4
11	1	00000444	bx lr
12	1	000004c8	getGyro:
12	1	000004c8	str fp, [sp, -#4]!
12	1	000004cc	add fp, sp, #0
12	1	000004d0	ldr r3, [pc, #36]
12	1	000004d4	ldr r3, [r3, #0]
12	1	000004d8	add r2, r3, #1
12	1	000004dc	ldr r1, [pc, #24]
12	1	000004e0	str r2, [r1, #0]
12	1	000004e4	ldr r2, [pc, #20]
12	1	000004e8	ldr r3, [r2, r3, lsl #2]
12	1	000004ec	mov r0, r3
12	1	000004f0	add sp, fp, #0
12	1	000004f4	ldr fp, [sp], #4
12	1	000004f8	bx lr
13	1	00000b20	doAROMXChannel:
13	1	00000b20	stmdb sp!, {fp, lr}
13	1	00000b24	add fp, sp, #4
13	1	00000b28	ldr r3, [pc, #384]
13	1	00000b2c	ldrb r3, [r3, #0]
13	1	00000b30	cmp r3, #3
13	1	00000b34	bne 00000ca8
13	2	00000ca8	mov r0, r0
13	2	00000cac	ldmia sp!, {fp, pc}
13	3	00000b38	ldr r3, [pc, #372]
13	3	00000b3c	ldrb r3, [r3, #0]
13	3	00000b40	mov r2, r3
13	3	00000b44	ldr r1, [pc, #364]
13	3	00000b48	mov r0, #7
13	3	00000b4c	bl 00000600
13	4	00000b50	ldr r1, [pc, #352]
13	4	00000b54	mov r0, #7
13	4	00000b58	bl 00000548
13	5	00000b5c	mov r3, r0
13	5	00000b60	mov r2, r3
13	5	00000b64	ldr r3, [pc, #336]
13	5	00000b68	strb r2, [r3, #0]
13	5	00000b6c	ldr r3, [pc, #328]
13	5	00000b70	ldrb r2, [r3, #0]
13	5	00000b74	ldr r3, [pc, #324]
13	5	00000b78	ldrb r3, [r3, #0]
13	5	00000b7c	cmp r2, r3
13	5	00000b80	bcs 00000bf4
13	6	00000bf4	ldr r3, [pc, #192]
13	6	00000bf8	ldrb r3, [r3, #0]
13	6	00000bfc	mov r2, r3
13	6	00000c00	ldr r3, [pc, #184]
13	6	00000c04	ldrb r3, [r3, #0]
13	6	00000c08	add r3, r3, #1
13	6	00000c0c	cmp r2, r3
13	6	00000c10	ble 00000c84
13	7	00000c84	ldr r3, [pc, #56]
13	7	00000c88	ldr r3, [r3, #0]
13	7	00000c8c	cmp r3, #0
13	7	00000c90	ble 00000ca8
13	8	00000c94	ldr r3, [pc, #40]
13	8	00000c98	ldr r3, [r3, #0]
13	8	00000c9c	sub r3, r3, #512
13	8	00000ca0	ldr r2, [pc, #28]
13	8	00000ca4	str r3, [r2, #0]
13	9	00000c14	ldr r3, [pc, #168]
13	9	00000c18	ldr r3, [r3, #0]
13	9	00000c1c	cmp r3, #15360
13	9	00000c20	bge 00000c38
13	10	00000c38	ldr r3, [pc, #136]
13	10	00000c3c	ldr r3, [r3, #0]
13	10	00000c40	cmp r3, #0
13	10	00000c44	ble 00000c5c
13	11	00000c5c	ldr r3, [pc, #104]
13	11	00000c60	ldr r3, [r3, #0]
13	11	00000c64	cmp r3, #0
13	11	00000c68	ble 00000ca8
13	12	00000c6c	ldr r3, [pc, #88]
13	12	00000c70	ldr r3, [r3, #0]
13	12	00000c74	sub r3, r3, #512
13	12	00000c78	ldr r2, [pc, #76]
13	12	00000c7c	str r3, [r2, #0]
13	12	00000c80	b 00000ca8
13	13	00000c48	ldr r3, [pc, #120]
13	13	00000c4c	ldr r3, [r3, #0]
13	13	00000c50	sub r3, r3, #512
13	13	00000c54	ldr r2, [pc, #108]
13	13	00000c58	str r3, [r2, #0]
13	14	00000c24	ldr r3, [pc, #152]
13	14	00000c28	ldr r3, [r3, #0]
13	14	00000c2c	add r3, r3, #512
13	14	00000c30	ldr r2, [pc, #140]
13	14	00000c34	str r3, [r2, #0]
13	15	00000b84	ldr r3, [pc, #312]
13	15	00000b88	ldr r3, [r3, #0]
13	15	00000b8c	cmp r3, #0
13	15	00000b90	ble 00000ba8
13	16	00000ba8	ldr r3, [pc, #280]
13	16	00000bac	ldr r3, [r3, #0]
13	16	00000bb0	cmp r3, #15360
13	16	00000bb4	bge 00000bcc
13	17	00000bcc	ldr r3, [pc, #248]
13	17	00000bd0	ldr r3, [r3, #0]
13	17	00000bd4	cmp r3, #15360
13	17	00000bd8	bge 00000ca8
13	18	00000bdc	ldr r3, [pc, #232]
13	18	00000be0	ldr r3, [r3, #0]
13	18	00000be4	add r3, r3, #512
13	18	00000be8	ldr r2, [pc, #220]
13	18	00000bec	str r3, [r2, #0]
13	18	00000bf0	b 00000ca8
13	19	00000bb8	ldr r3, [pc, #264]
13	19	00000bbc	ldr r3, [r3, #0]
13	19	00000bc0	add r3, r3, #512
13	19	00000bc4	ldr r2, [pc, #252]
13	19	00000bc8	str r3, [r2, #0]
13	20	00000b94	ldr r3, [pc, #296]
13	20	00000b98	ldr r3, [r3, #0]
13	20	00000b9c	sub r3, r3, #512
13	20	00000ba0	ldr r2, [pc, #284]
13	20	00000ba4	str r3, [r2, #0]
14	1	00000600	recordSample:
14	1	00000600	str fp, [sp, -#4]!
14	1	00000604	add fp, sp, #0
14	1	00000608	sub sp, sp, #28
14	1	0000060c	str r0, [fp, -#16]
14	1	00000610	str r1, [fp, -#20]
14	1	00000614	mov r3, r2
14	1	00000618	strb r3, [fp, -#21]
14	1	0000061c	mov r2, #1
14	1	00000620	ldr r3, [fp, -#16]
14	1	00000624	mov r3, r2, lsl r3
14	1	00000628	str r3, [fp, -#12]
14	1	0000062c	mov r3, #0
14	1	00000630	str r3, [fp, -#8]
14	1	00000634	b 00000668
14	2	00000668	ldr r3, [fp, -#12]
14	2	0000066c	sub r3, r3, #1
14	2	00000670	ldr r2, [fp, -#8]
14	2	00000674	cmp r2, r3
14	2	00000678	blt 00000638
14	3	00000638	ldr r3, [fp, -#8]
14	3	0000063c	add r3, r3, #1
14	3	00000640	ldr r2, [fp, -#20]
14	3	00000644	add r2, r2, r3
14	3	00000648	ldr r3, [fp, -#8]
14	3	0000064c	ldr r1, [fp, -#20]
14	3	00000650	add r3, r1, r3
14	3	00000654	ldrb r2, [r2, #0]
14	3	00000658	strb r2, [r3, #0]
14	3	0000065c	ldr r3, [fp, -#8]
14	3	00000660	add r3, r3, #1
14	3	00000664	str r3, [fp, -#8]
14	4	0000067c	ldr r3, [fp, -#12]
14	4	00000680	sub r3, r3, #1
14	4	00000684	ldr r2, [fp, -#20]
14	4	00000688	add r3, r2, r3
14	4	0000068c	ldrb r2, [fp, -#21]
14	4	00000690	strb r2, [r3, #0]
14	4	00000694	mov r0, r0
14	4	00000698	add sp, fp, #0
14	4	0000069c	ldr fp, [sp], #4
14	4	000006a0	bx lr
15	1	00000548	FixFilter:
15	1	00000548	str fp, [sp, -#4]!
15	1	0000054c	add fp, sp, #0
15	1	00000550	sub sp, sp, #20
15	1	00000554	str r0, [fp, -#16]
15	1	00000558	str r1, [fp, -#20]
15	1	0000055c	mov r3, #0
